physician_id,npi,first_name,last_name,specialty,territory_id,city,state,years_in_practice,medical_school,total_trx_2024,total_trx_2023,yoy_growth_pct,brand_trx,brand_share_pct,volume_decile,growth_decile,brand_decile,composite_score,tier,opportunity_score,priority_bucket,rank_in_terr
PH-1665,8672331044,Allison,Snyder,Hospitalist,T-039,Frybury,SC,30,Chase-Mcmillan Medical School,19.0,16.0,18.75,4.0,21.052631578947366,5,8,4,5.6000000000000005,Bronze,6.0,B (Grow - Bi-weekly),21.0
PH-1666,5619221882,Natasha,Smith,Family Practice,T-005,Port Christopher,VA,25,Short-Martinez Medical School,26.0,11.0,136.36363636363637,18.0,69.23076923076923,6,10,10,8.4,Platinum,10.0,B (Grow - Bi-weekly),3.0
PH-1667,6130236416,Cathy,Henderson,Cardiology,T-018,West Robin,RI,18,"Jones, Abbott and Hamilton Medical School",32.0,24.0,33.33333333333333,15.0,46.875,7,9,9,8.2,Platinum,9.0,A (Protect - Weekly),3.0
PH-1668,323919325,Donald,Yoder,Pulmonology,T-012,Lake Linda,AS,13,Buck-Thompson Medical School,40.0,37.0,8.108108108108109,7.0,17.5,7,7,3,5.800000000000001,Silver,5.0,C (Retain - Monthly),22.0
PH-1669,9379499952,Sharon,Edwards,Internal Medicine,T-011,Gillview,ME,19,"Meyer, Wolf and Wright Medical School",0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),41.0
PH-1670,6868111433,Brandon,Scott,General Practice,T-026,West Annafort,CO,14,Stewart-Bailey Medical School,121.0,113.0,7.079646017699115,18.0,14.87603305785124,9,7,3,6.6,Silver,5.0,C (Retain - Monthly),28.0
PH-1671,627879025,Barbara,Watts,Oncology,T-024,Lake Jessicafurt,IA,1,Jackson-Gutierrez Medical School,13.0,16.0,-18.75,6.0,46.15384615384615,4,3,9,5.199999999999999,Bronze,6.0,B (Grow - Bi-weekly),32.0
PH-1672,6603235841,Amanda,Smith,Family Practice,T-022,Melvinshire,OK,23,Mcdonald-Perez Medical School,15.0,12.0,25.0,1.0,6.666666666666667,5,8,3,5.300000000000001,Bronze,5.5,D (Monitor - Quarterly),33.0
PH-1673,7939579551,Anne,Schneider,Cardiology,T-019,West Jennifer,KY,18,"Miller, Brown and Leonard Medical School",4.0,4.0,0.0,2.0,50.0,2,6,9,5.299999999999999,Bronze,7.5,B (Grow - Bi-weekly),40.0
PH-1674,6703862567,Michelle,Garcia,Oncology,T-028,West Stacy,LA,28,"Horn, Harris and Johnson Medical School",14.0,20.0,-30.0,4.0,28.57142857142857,5,2,6,4.4,Bronze,4.0,D (Monitor - Quarterly),41.0
PH-1675,805630829,Tamara,Fuller,Rheumatology,T-033,New Steven,PW,19,Lloyd Inc Medical School,18.0,28.0,-35.714285714285715,7.0,38.88888888888889,5,2,8,5.0,Bronze,5.0,D (Monitor - Quarterly),33.0
PH-1676,7883127365,Kathryn,Roberts,Endocrinology,T-037,Edwardtown,NJ,26,Smith PLC Medical School,17.0,9.0,88.88888888888889,5.0,29.411764705882355,5,10,6,6.8,Silver,8.0,B (Grow - Bi-weekly),19.0
PH-1677,7084287416,Evelyn,Moore,Emergency Medicine,T-035,Gillborough,SC,40,Nguyen-Moore Medical School,55.0,31.0,77.41935483870968,13.0,23.63636363636364,8,9,4,7.1000000000000005,Gold,6.5,A (Protect - Weekly),11.0
PH-1678,5551005108,Danny,Torres,Endocrinology,T-013,Jenniferberg,NE,23,Clark Inc Medical School,20.0,8.0,150.0,1.0,5.0,5,10,3,5.9,Silver,6.5,B (Grow - Bi-weekly),26.0
PH-1679,360722350,Eric,Pena,Nephrology,T-022,North Janice,ID,16,"Nelson, Thomas and Fuentes Medical School",386.0,403.0,-4.218362282878412,103.0,26.6839378238342,10,4,5,6.7,Silver,4.5,C (Retain - Monthly),19.0
PH-1680,4375391692,Melissa,Castro,Neurology,T-035,Port Robertfurt,IN,8,Henderson Group Medical School,33.0,20.0,65.0,3.0,9.090909090909092,7,9,3,6.4,Silver,6.0,A (Protect - Weekly),22.0
PH-1681,9687403304,Nathaniel,Browning,Internal Medicine,T-022,North Perrychester,MO,21,Carpenter-Smith Medical School,89.0,88.0,1.1363636363636365,25.0,28.08988764044944,9,6,6,7.2,Gold,6.0,A (Protect - Weekly),8.0
PH-1682,8445801517,Richard,Thomas,Family Practice,T-021,Greerburgh,NC,25,Willis LLC Medical School,4.0,0.0,0.0,0.0,0.0,2,6,2,3.2,Bronze,4.0,D (Monitor - Quarterly),47.0
PH-1683,1150509699,Tiffany,Perry,Family Practice,T-006,North Mark,GA,23,"Rivera, Moore and Sanchez Medical School",18.0,16.0,12.5,12.0,66.66666666666666,5,7,10,7.1,Gold,8.5,B (Grow - Bi-weekly),13.0
PH-1684,2280588377,Cynthia,Young,Internal Medicine,T-023,Jodyport,NM,23,Thompson-Morgan Medical School,11.0,17.0,-35.294117647058826,4.0,36.36363636363637,4,2,7,4.300000000000001,Bronze,4.5,D (Monitor - Quarterly),55.0
PH-1685,3950111525,Luis,Jennings,Nephrology,T-013,South Sean,ND,18,"Medina, Morales and Walker Medical School",29.0,22.0,31.818181818181817,8.0,27.58620689655172,6,8,5,6.300000000000001,Silver,6.5,B (Grow - Bi-weekly),23.0
PH-1686,7489030458,Patricia,Romero,Nephrology,T-033,Wilsonside,NE,21,Lloyd LLC Medical School,122.0,97.0,25.773195876288657,15.0,12.295081967213116,9,8,3,6.9,Silver,5.5,C (Retain - Monthly),14.0
PH-1687,2293554592,Brandon,Doyle,Family Practice,T-023,Annamouth,MD,27,Crawford-Lawson Medical School,4.0,0.0,0.0,0.0,0.0,2,6,2,3.2,Bronze,4.0,D (Monitor - Quarterly),63.0
PH-1688,1137983045,Taylor,Mata,Nephrology,T-018,Sawyermouth,WI,24,"Garcia, Osborn and Smith Medical School",0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),45.0
PH-1689,9589701522,Darren,Harris,Rheumatology,T-040,Fletcherfurt,AR,7,Sexton and Sons Medical School,101.0,92.0,9.782608695652174,19.0,18.81188118811881,9,7,4,6.9,Silver,5.5,C (Retain - Monthly),19.0
PH-1690,4761289899,Jennifer,Smith,Hematology,T-020,Campbellville,WA,27,Adkins Ltd Medical School,2.0,8.0,-75.0,2.0,100.0,2,1,10,4.1,Bronze,5.5,D (Monitor - Quarterly),46.0
PH-1691,9979927156,Savannah,Gaines,Internal Medicine,T-009,East Abigail,NM,31,"Weaver, Stone and Gomez Medical School",52.0,51.0,1.96078431372549,16.0,30.76923076923077,8,6,6,6.8,Silver,6.0,A (Protect - Weekly),11.0
PH-1692,2858986818,Kendra,Scott,Internal Medicine,T-040,New Tanner,UT,13,Williams PLC Medical School,35.0,21.0,66.66666666666666,16.0,45.71428571428572,7,9,9,8.2,Platinum,9.0,A (Protect - Weekly),4.0
PH-1693,73794999,Melissa,Bender,Family Practice,T-020,Kimberlymouth,NH,37,"Lester, Hopkins and Kane Medical School",105.0,124.0,-15.32258064516129,32.0,30.47619047619048,9,3,6,6.3,Silver,4.5,C (Retain - Monthly),25.0
PH-1694,4410769262,Paul,Wise,Emergency Medicine,T-028,Justinbury,ME,17,Greer-Holder Medical School,3.0,3.0,0.0,0.0,0.0,2,6,2,3.2,Bronze,4.0,D (Monitor - Quarterly),46.0
PH-1695,1604359839,Zachary,Blevins,Gastroenterology,T-002,South Lisashire,NE,25,Hunter-Edwards Medical School,1.0,2.0,-50.0,1.0,100.0,2,1,10,4.1,Bronze,5.5,D (Monitor - Quarterly),51.0
PH-1696,8375681678,Kyle,Colon,Internal Medicine,T-006,Ericafort,MP,11,"Clark, Ferrell and Pearson Medical School",38.0,26.0,46.15384615384615,8.0,21.052631578947366,7,9,4,6.7,Silver,6.5,A (Protect - Weekly),18.0
PH-1697,1776135007,William,Robinson,Internal Medicine,T-038,East James,VT,6,"Mason, Campbell and Young Medical School",357.0,355.0,0.5633802816901409,117.0,32.77310924369748,10,6,7,7.9,Platinum,6.5,A (Protect - Weekly),4.0
PH-1698,3699952850,Jessica,Walker,Cardiology,T-014,Port Frances,MO,2,Gonzalez-Ellis Medical School,10.0,32.0,-68.75,4.0,40.0,4,1,8,4.3,Bronze,4.5,D (Monitor - Quarterly),27.0
PH-1699,5514972490,Jacob,Schmitt,Hospitalist,T-035,West Timothy,CA,33,Coleman-Salazar Medical School,11.0,10.0,10.0,5.0,45.45454545454545,4,7,9,6.4,Silver,8.0,B (Grow - Bi-weekly),23.0
PH-1700,935555702,Benjamin,Jenkins,Cardiology,T-018,Kingborough,MT,24,Baker-Mahoney Medical School,37.0,52.0,-28.846153846153843,20.0,54.054054054054056,7,2,10,6.4,Silver,6.0,A (Protect - Weekly),17.0
PH-1701,5947612189,John,Bates,Endocrinology,T-001,Lake Dylantown,MP,36,Nguyen-Kim Medical School,209.0,245.0,-14.69387755102041,64.0,30.62200956937799,10,3,6,6.7,Silver,4.5,C (Retain - Monthly),22.0
PH-1702,6122283056,Kenneth,Barnes,Internal Medicine,T-034,Johntown,KS,25,Wood-Shepherd Medical School,106.0,123.0,-13.821138211382117,25.0,23.58490566037736,9,3,4,5.7,Bronze,3.5,C (Retain - Monthly),35.0
PH-1703,5950263560,Vincent,Freeman,Internal Medicine,T-029,Sandraborough,IN,19,"Taylor, Ortiz and Andersen Medical School",3154.0,3380.0,-6.686390532544379,1083.0,34.33734939759036,10,4,7,7.300000000000001,Gold,5.5,C (Retain - Monthly),17.0
PH-1704,9904600823,Richard,Bennett,Oncology,T-025,South Pamela,OK,16,White Ltd Medical School,0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),43.0
PH-1705,2209755061,Stephen,Jacobs,Internal Medicine,T-009,Schneidermouth,AK,1,"Jones, Peterson and Rodriguez Medical School",2.0,4.0,-50.0,0.0,0.0,2,1,2,1.7000000000000002,Bronze,1.5,D (Monitor - Quarterly),51.0
PH-1706,39344907,Samuel,Alvarez,Family Practice,T-033,North Patrick,VA,34,Arnold and Sons Medical School,50.0,38.0,31.57894736842105,10.0,20.0,8,8,4,6.8,Silver,6.0,A (Protect - Weekly),17.0
PH-1707,3391929692,Daniel,Horn,Internal Medicine,T-040,North Timothy,GA,18,Gillespie Inc Medical School,111.0,103.0,7.766990291262135,47.0,42.34234234234234,9,7,8,8.1,Platinum,7.5,A (Protect - Weekly),8.0
PH-1708,822837742,Shawn,Brown,Internal Medicine,T-006,Christinemouth,NM,21,"Weaver, Small and Mccormick Medical School",11.0,9.0,22.22222222222222,8.0,72.72727272727273,4,8,10,7.0,Gold,9.0,B (Grow - Bi-weekly),14.0
PH-1709,8206322801,Tina,Jackson,Family Practice,T-032,West Jonathanchester,MN,39,"Riley, Taylor and Ibarra Medical School",16.0,1.0,1500.0,5.0,31.25,5,10,6,6.8,Silver,8.0,B (Grow - Bi-weekly),21.0
PH-1710,7609606472,Heather,Scott,Gastroenterology,T-010,Gregorymouth,IL,30,Pierce-Neal Medical School,70.0,75.0,-6.666666666666667,20.0,28.57142857142857,8,4,6,6.2,Silver,5.0,C (Retain - Monthly),22.0
PH-1711,7788407094,Robert,Mendoza,Gastroenterology,T-018,Roweton,NE,24,Thomas PLC Medical School,0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),46.0
PH-1712,8897284268,Bryan,George,Family Practice,T-009,South Gloria,CA,31,"Schneider, Gray and Wilson Medical School",9.0,26.0,-65.38461538461539,3.0,33.33333333333333,4,1,7,4.0,Bronze,4.0,D (Monitor - Quarterly),42.0
PH-1713,53718605,Paul,Love,Cardiology,T-040,Port Jamesfurt,MS,9,Key-Montes Medical School,25.0,36.0,-30.55555555555556,12.0,48.0,6,2,9,5.7,Bronze,5.5,D (Monitor - Quarterly),25.0
PH-1714,9512798312,Kathleen,Barajas,Internal Medicine,T-026,New Gail,IA,4,Chambers-Nelson Medical School,43.0,27.0,59.25925925925925,9.0,20.930232558139537,7,9,4,6.7,Silver,6.5,A (Protect - Weekly),27.0
PH-1715,6019919848,Andrew,Gonzales,Internal Medicine,T-015,South Aaronhaven,WI,35,"Jennings, Tucker and Villanueva Medical School",64.0,58.0,10.344827586206897,19.0,29.6875,8,7,6,7.1000000000000005,Gold,6.5,A (Protect - Weekly),18.0
PH-1716,5207710740,Justin,Walker,Nephrology,T-005,Jessicafurt,NV,5,"Hernandez, Barr and Gutierrez Medical School",7.0,16.0,-56.25,1.0,14.285714285714285,3,1,3,2.4000000000000004,Bronze,2.0,D (Monitor - Quarterly),51.0
PH-1717,511090070,Lisa,Crawford,Nephrology,T-018,Anthonyburgh,AL,2,Williams-Bailey Medical School,51.0,16.0,218.75,21.0,41.17647058823529,8,10,8,8.6,Platinum,9.0,A (Protect - Weekly),2.0
PH-1718,4972392010,Veronica,Jackson,Oncology,T-004,Diazfort,KY,10,"Murray, Schwartz and Alvarado Medical School",25.0,34.0,-26.47058823529412,7.0,28.000000000000004,6,2,6,4.800000000000001,Bronze,4.0,D (Monitor - Quarterly),36.0
PH-1719,5396597442,Michael,Reyes,Internal Medicine,T-008,Elizabethburgh,AR,3,Miller-Mitchell Medical School,42.0,17.0,147.05882352941177,7.0,16.666666666666664,7,10,3,6.700000000000001,Silver,6.5,A (Protect - Weekly),23.0
PH-1720,5374051337,Sharon,Lucero,Cardiology,T-009,Port Sean,NE,30,Figueroa-Wise Medical School,49.0,56.0,-12.5,23.0,46.93877551020408,8,3,9,6.799999999999999,Silver,6.0,A (Protect - Weekly),13.0
PH-1721,9768160855,Tyler,Davis,Internal Medicine,T-035,Turnerton,AS,37,Meyer-Gilbert Medical School,10.0,9.0,11.11111111111111,2.0,20.0,4,7,4,4.9,Bronze,5.5,D (Monitor - Quarterly),39.0
PH-1722,6881449908,Brian,Blanchard,Internal Medicine,T-013,Wesleyburgh,LA,36,"Williams, Kelly and Scott Medical School",4.0,0.0,0.0,1.0,25.0,2,6,5,4.1,Bronze,5.5,D (Monitor - Quarterly),50.0
PH-1723,5099986324,Nathaniel,Sanchez,Endocrinology,T-012,South Jill,CT,37,Valenzuela Inc Medical School,4.0,0.0,0.0,3.0,75.0,2,6,10,5.6,Bronze,8.0,B (Grow - Bi-weekly),26.0
PH-1724,851846689,Angela,Cowan,Internal Medicine,T-009,Candaceburgh,CA,7,Kelly PLC Medical School,8.0,7.0,14.285714285714285,6.0,75.0,3,7,10,6.300000000000001,Silver,8.5,B (Grow - Bi-weekly),20.0
PH-1725,6183073480,Natalie,Williams,Internal Medicine,T-023,East Diane,MT,39,Moore-Jensen Medical School,21.0,29.0,-27.58620689655172,5.0,23.809523809523807,6,2,5,4.5,Bronze,3.5,D (Monitor - Quarterly),54.0
PH-1726,7205548298,Molly,Ho,General Practice,T-039,Lake Chelsealand,PR,21,Ruiz-Vega Medical School,95.0,91.0,4.395604395604396,25.0,26.31578947368421,9,7,5,7.2,Gold,6.0,A (Protect - Weekly),6.0
PH-1727,9847460429,John,Bryant,Hospitalist,T-014,South Jenniferview,TX,26,Hatfield-Hobbs Medical School,54.0,33.0,63.63636363636363,6.0,11.11111111111111,8,9,3,6.800000000000001,Silver,6.0,A (Protect - Weekly),20.0
PH-1728,1461727580,Lindsey,Cooper,Hematology,T-031,New Marilyn,HI,25,Griffin-Bender Medical School,81.0,55.0,47.27272727272727,22.0,27.160493827160494,9,9,5,7.8,Gold,7.0,A (Protect - Weekly),5.0
PH-1729,6988979887,Shelia,Rivera,Internal Medicine,T-020,Markview,FM,17,Blake-Levy Medical School,16.0,11.0,45.45454545454545,2.0,12.5,5,9,3,5.6,Bronze,6.0,B (Grow - Bi-weekly),30.0
PH-1730,3401929360,Hayley,Estes,Internal Medicine,T-025,Whitemouth,MA,13,"Ritter, Travis and Perkins Medical School",18.0,20.0,-10.0,6.0,33.33333333333333,5,4,7,5.300000000000001,Bronze,5.5,D (Monitor - Quarterly),28.0
PH-1731,4638901248,Justin,Phillips,Family Practice,T-028,South Jennifer,TN,6,Russell-Morse Medical School,29.0,7.0,314.2857142857143,12.0,41.37931034482759,6,10,8,7.800000000000001,Platinum,9.0,B (Grow - Bi-weekly),5.0
PH-1732,1568622307,Anthony,Barnes,Family Practice,T-035,Aprilmouth,IN,18,Gray and Sons Medical School,6.0,7.0,-14.285714285714285,3.0,50.0,3,3,9,4.8,Bronze,6.0,B (Grow - Bi-weekly),41.0
PH-1733,2743303727,Carlos,Gutierrez,Internal Medicine,T-020,West Kenneth,VI,5,Barnes-Hensley Medical School,1.0,0.0,0.0,0.0,0.0,2,6,2,3.2,Bronze,4.0,D (Monitor - Quarterly),49.0
PH-1734,1213807828,Rebecca,Ryan,Internal Medicine,T-019,South Robertmouth,UT,16,Reed-Hensley Medical School,34.0,39.0,-12.82051282051282,17.0,50.0,7,3,9,6.4,Silver,6.0,A (Protect - Weekly),29.0
PH-1735,5866356541,Alexandra,Johnson,Oncology,T-004,West Donald,GA,15,"Mills, Fernandez and Reynolds Medical School",1256.0,1196.0,5.016722408026756,321.0,25.55732484076433,10,7,5,7.6,Gold,6.0,A (Protect - Weekly),11.0
PH-1736,594699842,Amanda,Zamora,Rheumatology,T-035,Shaneton,MA,14,Williams Inc Medical School,2.0,3.0,-33.33333333333333,0.0,0.0,2,2,2,2.0,Bronze,2.0,D (Monitor - Quarterly),59.0
PH-1737,3298871232,Samantha,Clark,Internal Medicine,T-038,Duffyhaven,NE,36,Martinez-Ramos Medical School,2.0,0.0,0.0,2.0,100.0,2,6,10,5.6,Bronze,8.0,B (Grow - Bi-weekly),25.0
PH-1738,7862685272,Allison,Rodgers,Family Practice,T-019,Lake Johntown,NY,25,Cole-Perez Medical School,82.0,74.0,10.81081081081081,28.0,34.14634146341464,9,7,7,7.800000000000001,Platinum,7.0,A (Protect - Weekly),11.0
PH-1739,4710628334,Dana,Reed,Emergency Medicine,T-040,Timothymouth,MH,8,Thompson-Finley Medical School,4.0,12.0,-66.66666666666666,0.0,0.0,2,1,2,1.7000000000000002,Bronze,1.5,D (Monitor - Quarterly),55.0
PH-1740,2770045358,Michael,Silva,Cardiology,T-016,North Shelly,WI,19,Walker-Fields Medical School,122.0,147.0,-17.006802721088434,51.0,41.80327868852459,9,3,8,6.9,Silver,5.5,C (Retain - Monthly),11.0
PH-1741,2285704240,Kathryn,Maddox,Geriatrics,T-013,Matthewport,PW,7,Boyd-Barber Medical School,44.0,48.0,-8.333333333333332,6.0,13.636363636363637,7,4,3,4.9,Bronze,3.5,C (Retain - Monthly),40.0
PH-1742,3977041167,Tasha,Medina,Geriatrics,T-034,West Kristinachester,SC,36,Ross-Newman Medical School,266.0,312.0,-14.743589743589745,79.0,29.69924812030075,10,3,6,6.7,Silver,4.5,C (Retain - Monthly),18.0
PH-1743,3865690448,Emily,Hurst,Internal Medicine,T-024,Porterbury,IL,18,Dawson PLC Medical School,16.0,18.0,-11.11111111111111,6.0,37.5,5,4,8,5.6,Bronze,6.0,B (Grow - Bi-weekly),29.0
PH-1744,1248955877,Anthony,Hopkins,Hospitalist,T-029,Vancebury,TX,25,"Green, Edwards and Pittman Medical School",43.0,34.0,26.47058823529412,12.0,27.906976744186046,7,8,5,6.7,Silver,6.5,A (Protect - Weekly),25.0
PH-1745,4264076089,Marcus,Brown,Cardiology,T-024,Lake Brandon,VI,11,Johnston Inc Medical School,23.0,30.0,-23.33333333333333,9.0,39.130434782608695,6,3,8,5.7,Bronze,5.5,D (Monitor - Quarterly),26.0
PH-1746,1387162833,Michael,Dunn,Endocrinology,T-034,West Patriciaside,WI,28,Johnson Ltd Medical School,28.0,32.0,-12.5,6.0,21.428571428571427,6,3,4,4.5,Bronze,3.5,D (Monitor - Quarterly),43.0
PH-1747,153374356,Stephen,Anderson,Oncology,T-038,Henryhaven,WI,14,Jones-Flores Medical School,16.0,16.0,0.0,2.0,12.5,5,6,3,4.699999999999999,Bronze,4.5,D (Monitor - Quarterly),33.0
PH-1748,6596957945,Susan,Peterson,Family Practice,T-021,Cherylstad,MN,39,Vance LLC Medical School,5.0,8.0,-37.5,0.0,0.0,3,2,2,2.4000000000000004,Bronze,2.0,D (Monitor - Quarterly),49.0
PH-1749,3629171485,Nancy,Krueger,Rheumatology,T-008,Priscillaside,IN,20,"Cooper, Martin and Edwards Medical School",26.0,11.0,136.36363636363637,6.0,23.07692307692308,6,10,4,6.6000000000000005,Silver,7.0,B (Grow - Bi-weekly),25.0
PH-1750,5207882165,Cole,Jones,Internal Medicine,T-022,North Kevin,PW,7,Henry-Page Medical School,31.0,25.0,24.0,9.0,29.03225806451613,6,8,6,6.6000000000000005,Silver,7.0,B (Grow - Bi-weekly),21.0
PH-1751,5203027694,Steven,Johnson,Internal Medicine,T-001,West Stephanie,ID,29,"Cox, Garrison and Jackson Medical School",97.0,94.0,3.191489361702128,47.0,48.45360824742268,9,7,9,8.4,Platinum,8.0,A (Protect - Weekly),2.0
PH-1752,1244029363,Keith,Houston,Rheumatology,T-004,New Johnburgh,AS,35,"Davis, Arnold and Williams Medical School",52.0,53.0,-1.8867924528301887,12.0,23.07692307692308,8,5,4,5.9,Silver,4.5,C (Retain - Monthly),29.0
PH-1753,2579599004,Sara,Mendoza,Geriatrics,T-040,Christopherbury,MH,7,Nguyen Group Medical School,38.0,36.0,5.555555555555555,12.0,31.57894736842105,7,7,6,6.7,Silver,6.5,A (Protect - Weekly),20.0
PH-1754,189113434,Laurie,Mckinney,Gastroenterology,T-027,Jonesborough,PA,16,"Hanson, Holt and Stafford Medical School",1.0,2.0,-50.0,0.0,0.0,2,1,2,1.7000000000000002,Bronze,1.5,D (Monitor - Quarterly),44.0
PH-1755,6861273421,Kayla,Hernandez,Geriatrics,T-023,New Christopher,UT,11,"Harris, Miller and Walker Medical School",55.0,53.0,3.7735849056603774,11.0,20.0,8,7,4,6.500000000000001,Silver,5.5,C (Retain - Monthly),24.0
PH-1756,1494802989,Brent,Gardner,Pulmonology,T-033,New Noahchester,ME,36,Moore-Wilson Medical School,16.0,26.0,-38.46153846153847,4.0,25.0,5,2,5,4.1,Bronze,3.5,D (Monitor - Quarterly),42.0
PH-1757,9199082133,Manuel,Brandt,Nephrology,T-017,North Scott,FL,35,Hodges Ltd Medical School,150.0,145.0,3.4482758620689653,29.0,19.33333333333333,9,7,4,6.9,Silver,5.5,C (Retain - Monthly),20.0
PH-1758,6704171038,Rachel,Davis,Oncology,T-032,New Laurafort,LA,3,Morris Inc Medical School,187.0,185.0,1.0810810810810811,44.0,23.52941176470588,10,6,4,7.0,Gold,5.0,C (Retain - Monthly),18.0
PH-1759,1332034495,Russell,Rubio,Gastroenterology,T-035,West Patriciafort,WI,14,Cooper-Mckenzie Medical School,0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),49.0
PH-1760,7752572316,Katelyn,Clark,Pulmonology,T-031,Johnsonborough,TN,31,Moyer-Gordon Medical School,74.0,83.0,-10.843373493975903,10.0,13.513513513513514,8,4,3,5.300000000000001,Bronze,3.5,C (Retain - Monthly),28.0
PH-1761,1105703996,Michele,Harris,Geriatrics,T-024,Rossmouth,AK,23,Reed PLC Medical School,0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),50.0
PH-1762,4696693233,Hannah,Brown,Neurology,T-014,Rodriguezmouth,NC,15,Harrington PLC Medical School,8.0,14.0,-42.85714285714285,1.0,12.5,3,1,3,2.4000000000000004,Bronze,2.0,D (Monitor - Quarterly),34.0
PH-1763,7140863323,Kenneth,Richard,Cardiology,T-027,Morganside,WI,15,Carter-Keith Medical School,36.0,37.0,-2.702702702702702,9.0,25.0,7,4,5,5.5,Bronze,4.5,C (Retain - Monthly),25.0
PH-1764,8883923759,Jessica,Pittman,Geriatrics,T-008,Lopezhaven,PR,15,Gentry-Roberson Medical School,1.0,4.0,-75.0,1.0,100.0,2,1,10,4.1,Bronze,5.5,D (Monitor - Quarterly),40.0
PH-1765,2585455139,Kayla,Shannon,Internal Medicine,T-013,Harringtonborough,PW,34,Stone-Martin Medical School,80.0,68.0,17.647058823529413,35.0,43.75,8,8,9,8.299999999999999,Platinum,8.5,A (Protect - Weekly),5.0
PH-1766,3678838736,Natalie,Randall,Hematology,T-032,East Stephanie,ND,32,Johnson Ltd Medical School,0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),56.0
PH-1767,3647584664,Zachary,Rojas,General Practice,T-013,Coreybury,NM,1,Anderson Group Medical School,3.0,2.0,50.0,0.0,0.0,2,9,2,4.1,Bronze,5.5,D (Monitor - Quarterly),51.0
PH-1768,3175529776,Benjamin,Green,Cardiology,T-015,Adamville,DE,14,"Parsons, King and Miller Medical School",37.0,44.0,-15.909090909090908,4.0,10.81081081081081,7,3,3,4.6,Bronze,3.0,C (Retain - Monthly),38.0
PH-1769,7281436116,Amber,Wilson,Family Practice,T-034,Paultown,VI,18,Rich Inc Medical School,45.0,68.0,-33.82352941176471,26.0,57.77777777777777,7,2,10,6.4,Silver,6.0,A (Protect - Weekly),25.0
PH-1770,1892605554,Nicholas,Bell,Family Practice,T-029,Gregoryfurt,NY,31,James LLC Medical School,260.0,227.0,14.537444933920703,95.0,36.53846153846153,10,7,7,8.2,Platinum,7.0,A (Protect - Weekly),3.0
PH-1771,3771403445,Juan,Morgan,Internal Medicine,T-025,Emilychester,AK,38,Hall Inc Medical School,59.0,57.0,3.508771929824561,30.0,50.84745762711864,8,7,9,8.0,Platinum,8.0,A (Protect - Weekly),7.0
PH-1772,1196227238,Nicholas,Matthews,Cardiology,T-027,Gloriaville,SD,2,"Church, Wallace and Brennan Medical School",51.0,69.0,-26.08695652173913,18.0,35.294117647058826,8,2,7,5.9,Silver,4.5,C (Retain - Monthly),19.0
PH-1773,3683850957,Andrew,Tyler,Cardiology,T-014,West Anthony,VT,25,"Berry, Russell and Sellers Medical School",16.0,23.0,-30.434782608695656,4.0,25.0,5,2,5,4.1,Bronze,3.5,D (Monitor - Quarterly),28.0
PH-1774,5081136403,Joshua,Rose,Nephrology,T-029,Annaborough,VI,20,"Ali, Hess and Johnson Medical School",0.0,0.0,0.0,0.0,0.0,1,6,2,2.8,Bronze,4.0,D (Monitor - Quarterly),51.0
PH-1775,6279595142,Brittney,Kelly,Family Practice,T-022,Chloefurt,NE,35,"Murphy, Taylor and Miller Medical School",2.0,5.0,-60.0,2.0,100.0,2,1,10,4.1,Bronze,5.5,D (Monitor - Quarterly),40.0
PH-1776,7562752800,Daniel,Rasmussen,Emergency Medicine,T-017,Lake Victoriaborough,KY,16,Murray-Bates Medical School,20.0,20.0,0.0,3.0,15.0,5,6,3,4.699999999999999,Bronze,4.5,D (Monitor - Quarterly),50.0
PH-1777,4592351638,Jeremy,Martin,Internal Medicine,T-002,Reginahaven,PA,4,Higgins-Mcdaniel Medical School,55.0,44.0,25.0,22.0,40.0,8,8,8,8.0,Platinum,8.0,A (Protect - Weekly),2.0
PH-1778,17078129,Justin,Douglas,Endocrinology,T-034,Sullivanland,WA,30,"Allen, Gates and Sawyer Medical School",15.0,14.0,7.142857142857142,5.0,33.33333333333333,5,7,7,6.199999999999999,Silver,7.0,B (Grow - Bi-weekly),29.0
PH-1779,9484142355,Kim,Cobb,Nephrology,T-039,Lake Jason,GA,25,"Nichols, Kennedy and Howard Medical School",56.0,52.0,7.6923076923076925,10.0,17.857142857142858,8,7,4,6.500000000000001,Silver,5.5,C (Retain - Monthly),14.0
PH-1780,6798130265,Nicholas,Walsh,Family Practice,T-020,Davisland,MA,16,"Castro, Stephenson and Daniel Medical School",17.0,27.0,-37.03703703703704,7.0,41.17647058823529,5,2,8,5.0,Bronze,5.0,D (Monitor - Quarterly),38.0
